line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
353,Just for Sidekicks,Sweetie Belle,Sweetie Belle,There has to be a better solution!,"Awww, little fluffy Angel Bunny-kins! You're so cute! The natural weaves in his fluff are to die for!",Sweetie Belle,Um... lucky guess?
354,Just for Sidekicks,Sweetie Belle,Sweetie Belle,"Awww, little fluffy Angel Bunny-kins! You're so cute! The natural weaves in his fluff are to die for!",Um... lucky guess?,Sweetie Belle,Isn't Angel just the cutest thing you've ever seen?!
355,Just for Sidekicks,Sweetie Belle,Sweetie Belle,Um... lucky guess?,Isn't Angel just the cutest thing you've ever seen?!,Sweetie Belle,"So we could hear all about the Crystal Empire, and find out if you brought us one of the crystal snow globes that they sell at the train station!"
356,Just for Sidekicks,Sweetie Belle,Sweetie Belle,Isn't Angel just the cutest thing you've ever seen?!,"So we could hear all about the Crystal Empire, and find out if you brought us one of the crystal snow globes that they sell at the train station!",,
357,Lesson Zero,Sweetie Belle,,,I really... like her... mane.,Sweetie Belle,I really like her... mane?
358,Lesson Zero,Sweetie Belle,Sweetie Belle,I really... like her... mane.,I really like her... mane?,Sweetie Belle,Nonononononono. I think Scootaloo should get to play with her first.
359,Lesson Zero,Sweetie Belle,Sweetie Belle,I really like her... mane?,Nonononononono. I think Scootaloo should get to play with her first.,Sweetie Belle,I really like her mane!
360,Lesson Zero,Sweetie Belle,Sweetie Belle,Nonononononono. I think Scootaloo should get to play with her first.,I really like her mane!,,
361,Make New Friends but Keep Discord,Sweetie Belle,,,It worked!,Sweetie Belle,[singsong] We're plus-ones!
362,Make New Friends but Keep Discord,Sweetie Belle,Sweetie Belle,It worked!,[singsong] We're plus-ones!,,
363,Marks and Recreation,Sweetie Belle,,,"Hey, Rumble. Aren't you gonna do our Wonderbolt course?",Sweetie Belle,"Honestly, it's not all that different from what they were doing here."
364,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Hey, Rumble. Aren't you gonna do our Wonderbolt course?","Honestly, it's not all that different from what they were doing here.",Sweetie Belle,"Well, Cutie Mark Day Camp is a bust."
365,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Honestly, it's not all that different from what they were doing here.","Well, Cutie Mark Day Camp is a bust.",Sweetie Belle,The Cutie Mark Crusaders are pleased to announce today's special guest <U+0096> Thunderlane!
366,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Well, Cutie Mark Day Camp is a bust.",The Cutie Mark Crusaders are pleased to announce today's special guest <U+0096> Thunderlane!,Sweetie Belle,It doesn't?
367,Marks and Recreation,Sweetie Belle,Sweetie Belle,The Cutie Mark Crusaders are pleased to announce today's special guest <U+0096> Thunderlane!,It doesn't?,Sweetie Belle,A Wonderbolt obstacle course! Just like the one they'll fly through in their upcoming show!
368,Marks and Recreation,Sweetie Belle,Sweetie Belle,It doesn't?,A Wonderbolt obstacle course! Just like the one they'll fly through in their upcoming show!,Sweetie Belle,You just haiku'd right then!
369,Marks and Recreation,Sweetie Belle,Sweetie Belle,A Wonderbolt obstacle course! Just like the one they'll fly through in their upcoming show!,You just haiku'd right then!,Sweetie Belle,"Kettle Corn, you covered your cutie mark?!"
370,Marks and Recreation,Sweetie Belle,Sweetie Belle,You just haiku'd right then!,"Kettle Corn, you covered your cutie mark?!",Sweetie Belle,[yelling] Special!
371,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Kettle Corn, you covered your cutie mark?!",[yelling] Special!,Sweetie Belle,[yelling] Cutie marks... make you... special!
372,Marks and Recreation,Sweetie Belle,Sweetie Belle,[yelling] Special!,[yelling] Cutie marks... make you... special!,Sweetie Belle,"Well, that certainly is... round."
373,Marks and Recreation,Sweetie Belle,Sweetie Belle,[yelling] Cutie marks... make you... special!,"Well, that certainly is... round.",Sweetie Belle,That would be perfect! We'd save time and they could help each other!
374,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Well, that certainly is... round.",That would be perfect! We'd save time and they could help each other!,Sweetie Belle,Bond with other blank flanks and find out what you're meant to do together!
375,Marks and Recreation,Sweetie Belle,Sweetie Belle,That would be perfect! We'd save time and they could help each other!,Bond with other blank flanks and find out what you're meant to do together!,Sweetie Belle,Who's excited to be here?
376,Marks and Recreation,Sweetie Belle,Sweetie Belle,Bond with other blank flanks and find out what you're meant to do together!,Who's excited to be here?,Sweetie Belle,"Well, we're excited too! At Cutie Mark Day Camp, you'll be able to try all kinds of things!"
377,Marks and Recreation,Sweetie Belle,Sweetie Belle,Who's excited to be here?,"Well, we're excited too! At Cutie Mark Day Camp, you'll be able to try all kinds of things!",Sweetie Belle,And we're glad to have you!
378,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Well, we're excited too! At Cutie Mark Day Camp, you'll be able to try all kinds of things!",And we're glad to have you!,Sweetie Belle,"Come on, Rumble!"
379,Marks and Recreation,Sweetie Belle,Sweetie Belle,And we're glad to have you!,"Come on, Rumble!",Sweetie Belle,"Somewhere outside, with tons of activities to try."
380,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Come on, Rumble!","Somewhere outside, with tons of activities to try.",Sweetie Belle,Working together and helping each other.
381,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Somewhere outside, with tons of activities to try.",Working together and helping each other.,Sweetie Belle,I just can't see what we did wrong. I thought everypony was having fun.
382,Marks and Recreation,Sweetie Belle,Sweetie Belle,Working together and helping each other.,I just can't see what we did wrong. I thought everypony was having fun.,Sweetie Belle,"Don't worry about it, Rumble. Hardly anypony finds their calling on the first try."
383,Marks and Recreation,Sweetie Belle,Sweetie Belle,I just can't see what we did wrong. I thought everypony was having fun.,"Don't worry about it, Rumble. Hardly anypony finds their calling on the first try.",Sweetie Belle,"Rumble, stop! That's just not true!"
384,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Don't worry about it, Rumble. Hardly anypony finds their calling on the first try.","Rumble, stop! That's just not true!",Sweetie Belle,"All right, cutie mark campers, that's it for jam-making!"
385,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Rumble, stop! That's just not true!","All right, cutie mark campers, that's it for jam-making!",Sweetie Belle,"I can't believe Rumble isn't interested in getting his cutie mark either, but we can't force him."
386,Marks and Recreation,Sweetie Belle,Sweetie Belle,"All right, cutie mark campers, that's it for jam-making!","I can't believe Rumble isn't interested in getting his cutie mark either, but we can't force him.",Sweetie Belle,Okay. Maybe we will be doing that more than anything else. But we love being Cutie Mark Crusaders!
387,Marks and Recreation,Sweetie Belle,Sweetie Belle,"I can't believe Rumble isn't interested in getting his cutie mark either, but we can't force him.",Okay. Maybe we will be doing that more than anything else. But we love being Cutie Mark Crusaders!,Sweetie Belle,That's silly. Having a cutie mark doesn't mean you can't do other things.
388,Marks and Recreation,Sweetie Belle,Sweetie Belle,Okay. Maybe we will be doing that more than anything else. But we love being Cutie Mark Crusaders!,That's silly. Having a cutie mark doesn't mean you can't do other things.,Sweetie Belle,What just happened?
389,Marks and Recreation,Sweetie Belle,Sweetie Belle,That's silly. Having a cutie mark doesn't mean you can't do other things.,What just happened?,Sweetie Belle,[gasps] He said it again!
390,Marks and Recreation,Sweetie Belle,Sweetie Belle,What just happened?,[gasps] He said it again!,Sweetie Belle,Everypony wants to know what they're meant to do!
391,Marks and Recreation,Sweetie Belle,Sweetie Belle,[gasps] He said it again!,Everypony wants to know what they're meant to do!,Sweetie Belle,Wow. I can't believe we got a cutie mark on the first day!
392,Marks and Recreation,Sweetie Belle,Sweetie Belle,Everypony wants to know what they're meant to do!,Wow. I can't believe we got a cutie mark on the first day!,Sweetie Belle,Trying to find out what you're meant to do can be frustrating. You remember how long it took us to get our cutie marks?
393,Marks and Recreation,Sweetie Belle,Sweetie Belle,Wow. I can't believe we got a cutie mark on the first day!,Trying to find out what you're meant to do can be frustrating. You remember how long it took us to get our cutie marks?,Sweetie Belle,"Now calm down, Crusaders. We just need to talk to him again. The key is to remain calm."
394,Marks and Recreation,Sweetie Belle,Sweetie Belle,Trying to find out what you're meant to do can be frustrating. You remember how long it took us to get our cutie marks?,"Now calm down, Crusaders. We just need to talk to him again. The key is to remain calm.",Sweetie Belle,We know you'll get your cutie mark. Everypony does.
395,Marks and Recreation,Sweetie Belle,Sweetie Belle,"Now calm down, Crusaders. We just need to talk to him again. The key is to remain calm.",We know you'll get your cutie mark. Everypony does.,Sweetie Belle,We'll just have to convince him to come back and try harder!
396,Marks and Recreation,Sweetie Belle,Sweetie Belle,We know you'll get your cutie mark. Everypony does.,We'll just have to convince him to come back and try harder!,,
397,Marks for Effort,Sweetie Belle,,,Yes!,Sweetie Belle,No problem!
398,Marks for Effort,Sweetie Belle,Sweetie Belle,Yes!,No problem!,Sweetie Belle,Hmmm... We need to do something new. Something unexpected.
399,Marks for Effort,Sweetie Belle,Sweetie Belle,No problem!,Hmmm... We need to do something new. Something unexpected.,Sweetie Belle,At least she likes her present?
400,Marks for Effort,Sweetie Belle,Sweetie Belle,Hmmm... We need to do something new. Something unexpected.,At least she likes her present?,Sweetie Belle,Mm-hmm. Now she won't have to use rainbow sprinkles all the time. She can just pick the color she wants!
401,Marks for Effort,Sweetie Belle,Sweetie Belle,At least she likes her present?,Mm-hmm. Now she won't have to use rainbow sprinkles all the time. She can just pick the color she wants!,Sweetie Belle,"Green, purple, yellow. And one more purple. Whew. Sorting all those took longer than I thought."
402,Marks for Effort,Sweetie Belle,Sweetie Belle,Mm-hmm. Now she won't have to use rainbow sprinkles all the time. She can just pick the color she wants!,"Green, purple, yellow. And one more purple. Whew. Sorting all those took longer than I thought.",Sweetie Belle,"That's how friendship works. When you give from your heart, you don't expect anything back."
403,Marks for Effort,Sweetie Belle,Sweetie Belle,"Green, purple, yellow. And one more purple. Whew. Sorting all those took longer than I thought.","That's how friendship works. When you give from your heart, you don't expect anything back.",Sweetie Belle,Really?
404,Marks for Effort,Sweetie Belle,Sweetie Belle,"That's how friendship works. When you give from your heart, you don't expect anything back.",Really?,Sweetie Belle,Aww. She looks so sad. We better go see what's wrong.
405,Marks for Effort,Sweetie Belle,Sweetie Belle,Really?,Aww. She looks so sad. We better go see what's wrong.,Sweetie Belle,Yeah! It always works for Rarity.
406,Marks for Effort,Sweetie Belle,Sweetie Belle,Aww. She looks so sad. We better go see what's wrong.,Yeah! It always works for Rarity.,Sweetie Belle,Not even Miss Cheerilee can make the history of radishes exciting.
407,Marks for Effort,Sweetie Belle,Sweetie Belle,Yeah! It always works for Rarity.,Not even Miss Cheerilee can make the history of radishes exciting.,Sweetie Belle,We can help with those!
408,Marks for Effort,Sweetie Belle,Sweetie Belle,Not even Miss Cheerilee can make the history of radishes exciting.,We can help with those!,Sweetie Belle,[stiltedly] I'm not talking to either one of you ever again!
409,Marks for Effort,Sweetie Belle,Sweetie Belle,We can help with those!,[stiltedly] I'm not talking to either one of you ever again!,Sweetie Belle,[whispering] Rarity says there's never been a school like it!
410,Marks for Effort,Sweetie Belle,Sweetie Belle,[stiltedly] I'm not talking to either one of you ever again!,[whispering] Rarity says there's never been a school like it!,Sweetie Belle,That sounds like a closet.
411,Marks for Effort,Sweetie Belle,Sweetie Belle,[whispering] Rarity says there's never been a school like it!,That sounds like a closet.,Sweetie Belle,Wow! And I thought our school was fun!
412,Marks for Effort,Sweetie Belle,Sweetie Belle,That sounds like a closet.,Wow! And I thought our school was fun!,Sweetie Belle,We wanna learn friendship!
413,Marks for Effort,Sweetie Belle,Sweetie Belle,Wow! And I thought our school was fun!,We wanna learn friendship!,Sweetie Belle,Why not?
414,Marks for Effort,Sweetie Belle,Sweetie Belle,We wanna learn friendship!,Why not?,Sweetie Belle,Can't you just give us a chance?
415,Marks for Effort,Sweetie Belle,Sweetie Belle,Why not?,Can't you just give us a chance?,Sweetie Belle,Yeah! Um... how?
