line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
1,A Matter of Principals,Discord,,,"Oh, poo! I just ordered business cards!",Discord,"Oh, back so soon?"
2,A Matter of Principals,Discord,Discord,"Oh, poo! I just ordered business cards!","Oh, back so soon?",Discord,"[through mock tears] I hate goodbyes, don't you? I just go to pieces."
3,A Matter of Principals,Discord,Discord,"Oh, back so soon?","[through mock tears] I hate goodbyes, don't you? I just go to pieces.",Discord,"To fill in for Twilight, of course, as head-draconequus. I seem to recall a whole song about how this school is where you make your own rules. Now, who better at that than me?"
4,A Matter of Principals,Discord,Discord,"[through mock tears] I hate goodbyes, don't you? I just go to pieces.","To fill in for Twilight, of course, as head-draconequus. I seem to recall a whole song about how this school is where you make your own rules. Now, who better at that than me?",Discord,Really? I thought there must be some mistake.
5,A Matter of Principals,Discord,Discord,"To fill in for Twilight, of course, as head-draconequus. I seem to recall a whole song about how this school is where you make your own rules. Now, who better at that than me?",Really? I thought there must be some mistake.,Discord,"[writing] ""Item one <U+0096> Gravity is optional."""
6,A Matter of Principals,Discord,Discord,Really? I thought there must be some mistake.,"[writing] ""Item one <U+0096> Gravity is optional.""",Discord,"""Item two <U+0096> The school's new mascot is an ambidextrous marmoset."""
7,A Matter of Principals,Discord,Discord,"[writing] ""Item one <U+0096> Gravity is optional.""","""Item two <U+0096> The school's new mascot is an ambidextrous marmoset.""",Discord,"""Item three<U+0097>"""
8,A Matter of Principals,Discord,Discord,"""Item two <U+0096> The school's new mascot is an ambidextrous marmoset.""","""Item three<U+0097>""",Discord,Its schedule was free.
9,A Matter of Principals,Discord,Discord,"""Item three<U+0097>""",Its schedule was free.,Discord,"Mmmm, my, my, my. You do seem like you're in over your head. Won't Twilight be so disappointed with how you're ruining<U+0097>I mean, running her school?"
10,A Matter of Principals,Discord,Discord,Its schedule was free.,"Mmmm, my, my, my. You do seem like you're in over your head. Won't Twilight be so disappointed with how you're ruining<U+0097>I mean, running her school?",Discord,Mine? I thought you were in charge here. But I'm happy to pitch in if you need me.
11,A Matter of Principals,Discord,Discord,"Mmmm, my, my, my. You do seem like you're in over your head. Won't Twilight be so disappointed with how you're ruining<U+0097>I mean, running her school?",Mine? I thought you were in charge here. But I'm happy to pitch in if you need me.,Discord,Happy now?
12,A Matter of Principals,Discord,Discord,Mine? I thought you were in charge here. But I'm happy to pitch in if you need me.,Happy now?,Discord,"Fine! From now on, I won't try to help. At! All!"
13,A Matter of Principals,Discord,Discord,Happy now?,"Fine! From now on, I won't try to help. At! All!",Discord,"[California accent] Yo! Greetings, fellow creatures!"
14,A Matter of Principals,Discord,Discord,"Fine! From now on, I won't try to help. At! All!","[California accent] Yo! Greetings, fellow creatures!",Discord,Is this seat taken?
15,A Matter of Principals,Discord,Discord,"[California accent] Yo! Greetings, fellow creatures!",Is this seat taken?,Discord,Oh! Some thanks for all my help. And after I hired all those substitute teachers for you.
16,A Matter of Principals,Discord,Discord,Is this seat taken?,Oh! Some thanks for all my help. And after I hired all those substitute teachers for you.,Discord,"Oh, I better take this. Hello?"
17,A Matter of Principals,Discord,Discord,Oh! Some thanks for all my help. And after I hired all those substitute teachers for you.,"Oh, I better take this. Hello?",Discord,"Shhh! Really, that's so inconsiderate!"
18,A Matter of Principals,Discord,Discord,"Oh, I better take this. Hello?","Shhh! Really, that's so inconsiderate!",Discord,[snaps fingers] Everything is re-hidden.
19,A Matter of Principals,Discord,Discord,"Shhh! Really, that's so inconsiderate!",[snaps fingers] Everything is re-hidden.,Discord,But then we'd miss out on all those delightful misadventures.
20,A Matter of Principals,Discord,Discord,[snaps fingers] Everything is re-hidden.,But then we'd miss out on all those delightful misadventures.,Discord,"I accept! I mean, I-I-I suppose I can find some time in my busy schedule to help you out. But I will need my own office, expense account, parking space..."
21,A Matter of Principals,Discord,Discord,But then we'd miss out on all those delightful misadventures.,"I accept! I mean, I-I-I suppose I can find some time in my busy schedule to help you out. But I will need my own office, expense account, parking space...",Discord,"My problem? How is the fact that Twilight decided to put an incompetent, power-hungry unicorn in charge of her school my problem?!"
22,A Matter of Principals,Discord,Discord,"I accept! I mean, I-I-I suppose I can find some time in my busy schedule to help you out. But I will need my own office, expense account, parking space...","My problem? How is the fact that Twilight decided to put an incompetent, power-hungry unicorn in charge of her school my problem?!",Discord,I wouldn't be so sure.
23,A Matter of Principals,Discord,Discord,"My problem? How is the fact that Twilight decided to put an incompetent, power-hungry unicorn in charge of her school my problem?!",I wouldn't be so sure.,Discord,Uh... [stuttering] I don't know what you're getting at.
24,A Matter of Principals,Discord,Discord,I wouldn't be so sure.,Uh... [stuttering] I don't know what you're getting at.,Discord,"Take a lap, team!"
25,A Matter of Principals,Discord,Discord,Uh... [stuttering] I don't know what you're getting at.,"Take a lap, team!",Discord,[chuckles] I'm learning so much. Aren't you?
26,A Matter of Principals,Discord,Discord,"Take a lap, team!",[chuckles] I'm learning so much. Aren't you?,Discord,"Why, I'm a student of friendship, of course. Unless you don't think you're good enough to teach me."
27,A Matter of Principals,Discord,Discord,[chuckles] I'm learning so much. Aren't you?,"Why, I'm a student of friendship, of course. Unless you don't think you're good enough to teach me.",Discord,[gasps] You did not!
28,A Matter of Principals,Discord,Discord,"Why, I'm a student of friendship, of course. Unless you don't think you're good enough to teach me.",[gasps] You did not!,Discord,"Oh, he did not! And what did you say?"
29,A Matter of Principals,Discord,Discord,[gasps] You did not!,"Oh, he did not! And what did you say?",Discord,"[chuckles] Well, with a few surprises."
30,A Matter of Principals,Discord,Discord,"Oh, he did not! And what did you say?","[chuckles] Well, with a few surprises.",,
31,Celestial Advice,Discord,,,Whatever Twilight's planning for Starlight is going to be so exciting!,Discord,Anytime. I really do love being helpful.
32,Celestial Advice,Discord,Discord,Whatever Twilight's planning for Starlight is going to be so exciting!,Anytime. I really do love being helpful.,Discord,"You weren't coming up with a plan just now, were you? Oh, dear. This could be pretty embarrassing for you."
33,Celestial Advice,Discord,Discord,Anytime. I really do love being helpful.,"You weren't coming up with a plan just now, were you? Oh, dear. This could be pretty embarrassing for you.",Discord,I may have let it slip that you'd be unveiling your big plan for Starlight tonight. Silly me. But we're all very excited to hear what you've cooked up.
34,Celestial Advice,Discord,Discord,"You weren't coming up with a plan just now, were you? Oh, dear. This could be pretty embarrassing for you.",I may have let it slip that you'd be unveiling your big plan for Starlight tonight. Silly me. But we're all very excited to hear what you've cooked up.,Discord,"Probably because you're not as close as you think you are. [laughs] Just kidding. She wanted it to be a big surprise. Just between us, she's getting ready to make a big announcement!"
35,Celestial Advice,Discord,Discord,I may have let it slip that you'd be unveiling your big plan for Starlight tonight. Silly me. But we're all very excited to hear what you've cooked up.,"Probably because you're not as close as you think you are. [laughs] Just kidding. She wanted it to be a big surprise. Just between us, she's getting ready to make a big announcement!",Discord,Darn it. I was hoping you would send her to my realm. We could've been roomies. Way to not pick up what I was putting down.
36,Celestial Advice,Discord,Discord,"Probably because you're not as close as you think you are. [laughs] Just kidding. She wanted it to be a big surprise. Just between us, she's getting ready to make a big announcement!",Darn it. I was hoping you would send her to my realm. We could've been roomies. Way to not pick up what I was putting down.,Discord,"Obviously, you should have a grand master plan for her, the same way Celestia set you on the path that eventually made you a princess."
37,Celestial Advice,Discord,Discord,Darn it. I was hoping you would send her to my realm. We could've been roomies. Way to not pick up what I was putting down.,"Obviously, you should have a grand master plan for her, the same way Celestia set you on the path that eventually made you a princess.",Discord,Psst! I see what you're doing.
38,Celestial Advice,Discord,Discord,"Obviously, you should have a grand master plan for her, the same way Celestia set you on the path that eventually made you a princess.",Psst! I see what you're doing.,Discord,Yes. I'd say we were both fairly interested.
39,Celestial Advice,Discord,Discord,Psst! I see what you're doing.,Yes. I'd say we were both fairly interested.,Discord,"Well, Twilight was just about to reveal her grand master plan for you."
40,Celestial Advice,Discord,Discord,Yes. I'd say we were both fairly interested.,"Well, Twilight was just about to reveal her grand master plan for you.",Discord,"Oh, Starlight. Princess Twilight has something very important to tell us. Well, just you, really, but I'm nosy and I want to hear."
41,Celestial Advice,Discord,Discord,"Well, Twilight was just about to reveal her grand master plan for you.","Oh, Starlight. Princess Twilight has something very important to tell us. Well, just you, really, but I'm nosy and I want to hear.",Discord,"Oh, good. I'm sure she can't wait to hear all about it."
42,Celestial Advice,Discord,Discord,"Oh, Starlight. Princess Twilight has something very important to tell us. Well, just you, really, but I'm nosy and I want to hear.","Oh, good. I'm sure she can't wait to hear all about it.",Discord,"No, no. Clearly, Starlight is beyond basic friendship lessons. She just won a medal, for Equestria's sake. I thought you were joking. You are joking, right?"
43,Celestial Advice,Discord,Discord,"Oh, good. I'm sure she can't wait to hear all about it.","No, no. Clearly, Starlight is beyond basic friendship lessons. She just won a medal, for Equestria's sake. I thought you were joking. You are joking, right?",Discord,"Or we could go cause a little mischief. I know a trick that'll turn Celestia's castle into cheese. Do you think it's a ""gouda"" idea? [laughs] That's just the first of many cheese jokes if we go down this path."
44,Celestial Advice,Discord,Discord,"No, no. Clearly, Starlight is beyond basic friendship lessons. She just won a medal, for Equestria's sake. I thought you were joking. You are joking, right?","Or we could go cause a little mischief. I know a trick that'll turn Celestia's castle into cheese. Do you think it's a ""gouda"" idea? [laughs] That's just the first of many cheese jokes if we go down this path.",Discord,"You already planned the perfect moment during the party to make the grand announcement to everypony about your plan. Brava, Twilight! I can't wait to tell your plan to Fluttershy and the others!"
45,Celestial Advice,Discord,Discord,"Or we could go cause a little mischief. I know a trick that'll turn Celestia's castle into cheese. Do you think it's a ""gouda"" idea? [laughs] That's just the first of many cheese jokes if we go down this path.","You already planned the perfect moment during the party to make the grand announcement to everypony about your plan. Brava, Twilight! I can't wait to tell your plan to Fluttershy and the others!",Discord,"Yes, Starlight is student of the year, isn't she? She has so much potential. So, what are we going to do with her? And by ""we"", I definitely mean ""you"". Being her mentor and all that, her destiny falls squarely on your haunches."
46,Celestial Advice,Discord,Discord,"You already planned the perfect moment during the party to make the grand announcement to everypony about your plan. Brava, Twilight! I can't wait to tell your plan to Fluttershy and the others!","Yes, Starlight is student of the year, isn't she? She has so much potential. So, what are we going to do with her? And by ""we"", I definitely mean ""you"". Being her mentor and all that, her destiny falls squarely on your haunches.",Discord,"Yes, because you did it all by yourself."
47,Celestial Advice,Discord,Discord,"Yes, Starlight is student of the year, isn't she? She has so much potential. So, what are we going to do with her? And by ""we"", I definitely mean ""you"". Being her mentor and all that, her destiny falls squarely on your haunches.","Yes, because you did it all by yourself.",,
48,Discordant Harmony,Discord,,,Oops! Butterfingers! How embarrassing.,Discord,"G-Greetings, friend. Please do come in."
49,Discordant Harmony,Discord,Discord,Oops! Butterfingers! How embarrassing.,"G-Greetings, friend. Please do come in.",Discord,"Huh. Quite strange. For the first time in my life, I don't feel quite strange. In fact, I feel... completely normal. Everything is finally perfect for Fluttershy."
50,Discordant Harmony,Discord,Discord,"G-Greetings, friend. Please do come in.","Huh. Quite strange. For the first time in my life, I don't feel quite strange. In fact, I feel... completely normal. Everything is finally perfect for Fluttershy.",Discord,"Okay, let's give these conversation cards a whirl. [clears throat, reading] ""It is very nice to see you today."" ""Have you read any good books lately?"" ""Your garden looks positively lovely."""
51,Discordant Harmony,Discord,Discord,"Huh. Quite strange. For the first time in my life, I don't feel quite strange. In fact, I feel... completely normal. Everything is finally perfect for Fluttershy.","Okay, let's give these conversation cards a whirl. [clears throat, reading] ""It is very nice to see you today."" ""Have you read any good books lately?"" ""Your garden looks positively lovely.""",Discord,Mm-hmm.
52,Discordant Harmony,Discord,Discord,"Okay, let's give these conversation cards a whirl. [clears throat, reading] ""It is very nice to see you today."" ""Have you read any good books lately?"" ""Your garden looks positively lovely.""",Mm-hmm.,Discord,But we're not done yet.
53,Discordant Harmony,Discord,Discord,Mm-hmm.,But we're not done yet.,Discord,Thank you!
54,Discordant Harmony,Discord,Discord,But we're not done yet.,Thank you!,Discord,Phew!
55,Discordant Harmony,Discord,Discord,Thank you!,Phew!,Discord,...that lead somewhere.
56,Discordant Harmony,Discord,Discord,Phew!,...that lead somewhere.,Discord,And I'm almost certain she likes stairs...
57,Discordant Harmony,Discord,Discord,...that lead somewhere.,And I'm almost certain she likes stairs...,Discord,Is something amiss?
58,Discordant Harmony,Discord,Discord,And I'm almost certain she likes stairs...,Is something amiss?,Discord,"We need to make this place more Fluttershy and less, well, me."
59,Discordant Harmony,Discord,Discord,Is something amiss?,"We need to make this place more Fluttershy and less, well, me.",Discord,Enjoy your all-expense-paid trip around Equestria!
60,Discordant Harmony,Discord,Discord,"We need to make this place more Fluttershy and less, well, me.",Enjoy your all-expense-paid trip around Equestria!,Discord,"Got it! We know Fluttershy, and we know what she likes. First of all, we need to get rid of all the new stuff."
61,Discordant Harmony,Discord,Discord,Enjoy your all-expense-paid trip around Equestria!,"Got it! We know Fluttershy, and we know what she likes. First of all, we need to get rid of all the new stuff.",Discord,"What to do, what to do, what to do... Oh!"
62,Discordant Harmony,Discord,Discord,"Got it! We know Fluttershy, and we know what she likes. First of all, we need to get rid of all the new stuff.","What to do, what to do, what to do... Oh!",Discord,That bad?
63,Discordant Harmony,Discord,Discord,"What to do, what to do, what to do... Oh!",That bad?,Discord,Maybe I just need another set of eyes on this. What do you think?
64,Discordant Harmony,Discord,Discord,That bad?,Maybe I just need another set of eyes on this. What do you think?,Discord,Maybe it's not as bad as I think. Maybe Fluttershy would be comfortable having a tea party here.
65,Discordant Harmony,Discord,Discord,Maybe I just need another set of eyes on this. What do you think?,Maybe it's not as bad as I think. Maybe Fluttershy would be comfortable having a tea party here.,Discord,"Oh, dear. That might be a problem."
66,Discordant Harmony,Discord,Discord,Maybe it's not as bad as I think. Maybe Fluttershy would be comfortable having a tea party here.,"Oh, dear. That might be a problem.",Discord,"Make Fluttershy feel comfortable, make Fluttershy feel comfortable, comfortable, comfortable... Well, I mean, that shouldn't be a problem."
67,Discordant Harmony,Discord,Discord,"Oh, dear. That might be a problem.","Make Fluttershy feel comfortable, make Fluttershy feel comfortable, comfortable, comfortable... Well, I mean, that shouldn't be a problem.",Discord,"And that's why you're the party expert. Thank you, Pinkie Pie. I feel so much better now."
68,Discordant Harmony,Discord,Discord,"Make Fluttershy feel comfortable, make Fluttershy feel comfortable, comfortable, comfortable... Well, I mean, that shouldn't be a problem.","And that's why you're the party expert. Thank you, Pinkie Pie. I feel so much better now.",Discord,"Well done, everybody, but there's still more work to do."
69,Discordant Harmony,Discord,Discord,"And that's why you're the party expert. Thank you, Pinkie Pie. I feel so much better now.","Well done, everybody, but there's still more work to do.",Discord,Please have a seat.
70,Discordant Harmony,Discord,Discord,"Well done, everybody, but there's still more work to do.",Please have a seat.,Discord,Right here.
71,Discordant Harmony,Discord,Discord,Please have a seat.,Right here.,Discord,I think you'll be quite pleased with the green tea I've selected for us today.
72,Discordant Harmony,Discord,Discord,Right here.,I think you'll be quite pleased with the green tea I've selected for us today.,Discord,I have... no idea.
73,Discordant Harmony,Discord,Discord,I think you'll be quite pleased with the green tea I've selected for us today.,I have... no idea.,Discord,Huh. Have you tried the scones? They're positively delectable. The secret is in the extra butter.
74,Discordant Harmony,Discord,Discord,I have... no idea.,Huh. Have you tried the scones? They're positively delectable. The secret is in the extra butter.,Discord,"Well, whatever do you mean? This is just me being me."
75,Discordant Harmony,Discord,Discord,Huh. Have you tried the scones? They're positively delectable. The secret is in the extra butter.,"Well, whatever do you mean? This is just me being me.",Discord,[laughs] How interesting. That reminds me of something I heard at the market today.
76,Discordant Harmony,Discord,Discord,"Well, whatever do you mean? This is just me being me.",[laughs] How interesting. That reminds me of something I heard at the market today.,Discord,Do something chaotic? I'll try...
77,Discordant Harmony,Discord,Discord,[laughs] How interesting. That reminds me of something I heard at the market today.,Do something chaotic? I'll try...,Discord,"Ohhhh, that's not good..."
78,Discordant Harmony,Discord,Discord,Do something chaotic? I'll try...,"Ohhhh, that's not good...",Discord,This is what you were hoping for? But this is the complete opposite of your tea parties.
79,Discordant Harmony,Discord,Discord,"Ohhhh, that's not good...",This is what you were hoping for? But this is the complete opposite of your tea parties.,Discord,"I know. I was afraid that if you saw exactly how different we are, you wouldn't want to be friends anymore."
80,Discordant Harmony,Discord,Discord,This is what you were hoping for? But this is the complete opposite of your tea parties.,"I know. I was afraid that if you saw exactly how different we are, you wouldn't want to be friends anymore.",Discord,Because you and I don't make sense to anypony else.
81,Discordant Harmony,Discord,Discord,"I know. I was afraid that if you saw exactly how different we are, you wouldn't want to be friends anymore.",Because you and I don't make sense to anypony else.,Discord,You do?
82,Discordant Harmony,Discord,Discord,Because you and I don't make sense to anypony else.,You do?,Discord,"[chuckling] Well! In that case, I certainly don't need to be wearing this."
83,Discordant Harmony,Discord,Discord,You do?,"[chuckling] Well! In that case, I certainly don't need to be wearing this.",Discord,Oops! [laughs] I forgot that I still had this on!
84,Discordant Harmony,Discord,Discord,"[chuckling] Well! In that case, I certainly don't need to be wearing this.",Oops! [laughs] I forgot that I still had this on!,Discord,"Why, thank you for noticing. I also couldn't help but notice that you need a refill."
85,Discordant Harmony,Discord,Discord,Oops! [laughs] I forgot that I still had this on!,"Why, thank you for noticing. I also couldn't help but notice that you need a refill.",Discord,It really is nice having you here.
86,Discordant Harmony,Discord,Discord,"Why, thank you for noticing. I also couldn't help but notice that you need a refill.",It really is nice having you here.,Discord,"Why, thank you, Fluttershy."
87,Discordant Harmony,Discord,Discord,It really is nice having you here.,"Why, thank you, Fluttershy.",Discord,[chuckles] You read my mind!
88,Discordant Harmony,Discord,Discord,"Why, thank you, Fluttershy.",[chuckles] You read my mind!,Discord,Whatever do you mean?
89,Discordant Harmony,Discord,Discord,[chuckles] You read my mind!,Whatever do you mean?,Discord,But the weather today is particularly nice. ...As I previously mentioned. Would you care for some milk toast?
90,Discordant Harmony,Discord,Discord,Whatever do you mean?,But the weather today is particularly nice. ...As I previously mentioned. Would you care for some milk toast?,Discord,"[sips tea] It did rain the other day, however."
91,Discordant Harmony,Discord,Discord,But the weather today is particularly nice. ...As I previously mentioned. Would you care for some milk toast?,"[sips tea] It did rain the other day, however.",Discord,What particularly nice weather we're having.
92,Discordant Harmony,Discord,Discord,"[sips tea] It did rain the other day, however.",What particularly nice weather we're having.,Discord,"Uh, well, it tastes delicious."
93,Discordant Harmony,Discord,Discord,What particularly nice weather we're having.,"Uh, well, it tastes delicious.",Discord,"Pinkie Pie! Just the pony I need. [snaps fingers] As the party pony and Fluttershy's close <U+0096> but not best <U+0096> friend, I need your advice. I'm hosting a tea party for her, and it has to be perfect. No! It has to be even better than perfect!"
94,Discordant Harmony,Discord,Discord,"Uh, well, it tastes delicious.","Pinkie Pie! Just the pony I need. [snaps fingers] As the party pony and Fluttershy's close <U+0096> but not best <U+0096> friend, I need your advice. I'm hosting a tea party for her, and it has to be perfect. No! It has to be even better than perfect!",Discord,"[chuckles] Better. Oh! I'll need napkins. I'll simply make them... ah, well, I could... or... No. I've got nothing. How do I make these better? What should I do? Make them... [gasps, snaps fingers] Make them glow! Oh, that's not good enough for Fluttershy. Should I make them fly? Glow, fly, and [chuckles] and fold! Glow, fly, fold into fun shapes, perhaps?"
95,Discordant Harmony,Discord,Discord,"Pinkie Pie! Just the pony I need. [snaps fingers] As the party pony and Fluttershy's close <U+0096> but not best <U+0096> friend, I need your advice. I'm hosting a tea party for her, and it has to be perfect. No! It has to be even better than perfect!","[chuckles] Better. Oh! I'll need napkins. I'll simply make them... ah, well, I could... or... No. I've got nothing. How do I make these better? What should I do? Make them... [gasps, snaps fingers] Make them glow! Oh, that's not good enough for Fluttershy. Should I make them fly? Glow, fly, and [chuckles] and fold! Glow, fly, fold into fun shapes, perhaps?",Discord,"Now, let's see. I have the perfect tea and the perfect tea service. What else do I need for the perfect tea party? Oh! Decorations, of course!"
96,Discordant Harmony,Discord,Discord,"[chuckles] Better. Oh! I'll need napkins. I'll simply make them... ah, well, I could... or... No. I've got nothing. How do I make these better? What should I do? Make them... [gasps, snaps fingers] Make them glow! Oh, that's not good enough for Fluttershy. Should I make them fly? Glow, fly, and [chuckles] and fold! Glow, fly, fold into fun shapes, perhaps?","Now, let's see. I have the perfect tea and the perfect tea service. What else do I need for the perfect tea party? Oh! Decorations, of course!",Discord,A teapot that just pours tea? How positively dreadful!
97,Discordant Harmony,Discord,Discord,"Now, let's see. I have the perfect tea and the perfect tea service. What else do I need for the perfect tea party? Oh! Decorations, of course!",A teapot that just pours tea? How positively dreadful!,Discord,I've got it! Why don't I host the next tea party at my place?
98,Discordant Harmony,Discord,Discord,A teapot that just pours tea? How positively dreadful!,I've got it! Why don't I host the next tea party at my place?,Discord,"Me, too! I'm so excited! I can't wait! No, really, I can't! How about we have the tea party tomorrow afternoon?"
99,Discordant Harmony,Discord,Discord,I've got it! Why don't I host the next tea party at my place?,"Me, too! I'm so excited! I can't wait! No, really, I can't! How about we have the tea party tomorrow afternoon?",Discord,"Well, that's okay, because I've never hosted a tea party before."
100,Discordant Harmony,Discord,Discord,"Me, too! I'm so excited! I can't wait! No, really, I can't! How about we have the tea party tomorrow afternoon?","Well, that's okay, because I've never hosted a tea party before.",Discord,"Oh! I've never hosted a tea party before! So much to do! [sips tea] Thank you so much for the tea and nibblies, but I really must be going!"
101,Discordant Harmony,Discord,Discord,"Well, that's okay, because I've never hosted a tea party before.","Oh! I've never hosted a tea party before! So much to do! [sips tea] Thank you so much for the tea and nibblies, but I really must be going!",Discord,"There you go. Back to normal, just the way you like it. See you tomorrow!"
102,Discordant Harmony,Discord,Discord,"Oh! I've never hosted a tea party before! So much to do! [sips tea] Thank you so much for the tea and nibblies, but I really must be going!","There you go. Back to normal, just the way you like it. See you tomorrow!",Discord,I can't wait!
103,Discordant Harmony,Discord,Discord,"There you go. Back to normal, just the way you like it. See you tomorrow!",I can't wait!,Discord,"Okay. Since Fluttershy always goes out of her way to host the perfect tea party for me, how do I make my tea party for her even more perfect?"
104,Discordant Harmony,Discord,Discord,I can't wait!,"Okay. Since Fluttershy always goes out of her way to host the perfect tea party for me, how do I make my tea party for her even more perfect?",Discord,"Actually, madam, I'm talking to myself."
105,Discordant Harmony,Discord,Discord,"Okay. Since Fluttershy always goes out of her way to host the perfect tea party for me, how do I make my tea party for her even more perfect?","Actually, madam, I'm talking to myself.",Discord,It's for Fluttershy!
106,Discordant Harmony,Discord,Discord,"Actually, madam, I'm talking to myself.",It's for Fluttershy!,Discord,You don't have to tell me that. She gave us a chance when no other pony would.
107,Discordant Harmony,Discord,Discord,It's for Fluttershy!,You don't have to tell me that. She gave us a chance when no other pony would.,Discord,Of course! I should get her the best of everything. Why didn't I think of that? ...Well? Are you going to answer me or not?
108,Discordant Harmony,Discord,Discord,You don't have to tell me that. She gave us a chance when no other pony would.,Of course! I should get her the best of everything. Why didn't I think of that? ...Well? Are you going to answer me or not?,Discord,Excuse me. Is this where Fluttershy usually buys her tea?
109,Discordant Harmony,Discord,Discord,Of course! I should get her the best of everything. Why didn't I think of that? ...Well? Are you going to answer me or not?,Excuse me. Is this where Fluttershy usually buys her tea?,Discord,"Oh, wonderful! I'll be enjoying her company tomorrow, so I will be needing your very best tea, please. Something especially special."
110,Discordant Harmony,Discord,Discord,Excuse me. Is this where Fluttershy usually buys her tea?,"Oh, wonderful! I'll be enjoying her company tomorrow, so I will be needing your very best tea, please. Something especially special.",Discord,"[chuckling] Oh, interesting. Does it decorate your hips in roses or turn you green?"
111,Discordant Harmony,Discord,Discord,"Oh, wonderful! I'll be enjoying her company tomorrow, so I will be needing your very best tea, please. Something especially special.","[chuckling] Oh, interesting. Does it decorate your hips in roses or turn you green?",Discord,How boring. Pass. Hold on! Ginseng tea! Now that sounds promising. What does it sing? I'm partial to something upbeat and jazzy.
112,Discordant Harmony,Discord,Discord,"[chuckling] Oh, interesting. Does it decorate your hips in roses or turn you green?",How boring. Pass. Hold on! Ginseng tea! Now that sounds promising. What does it sing? I'm partial to something upbeat and jazzy.,Discord,So... all of this is just tea you simply drink?
113,Discordant Harmony,Discord,Discord,How boring. Pass. Hold on! Ginseng tea! Now that sounds promising. What does it sing? I'm partial to something upbeat and jazzy.,So... all of this is just tea you simply drink?,Discord,[laughs] Singing ginseng! I'll take it!
114,Discordant Harmony,Discord,Discord,So... all of this is just tea you simply drink?,[laughs] Singing ginseng! I'll take it!,Discord,"Well, of course we're friends! She gets me, and you obviously do not! [imitating ""Jasmine Leaf""] ""Are you sure you're friends with Fluttershy?"" [scoffs] The very nerve!"
115,Discordant Harmony,Discord,Discord,[laughs] Singing ginseng! I'll take it!,"Well, of course we're friends! She gets me, and you obviously do not! [imitating ""Jasmine Leaf""] ""Are you sure you're friends with Fluttershy?"" [scoffs] The very nerve!",Discord,I'm sorry. Do you validate?
116,Discordant Harmony,Discord,Discord,"Well, of course we're friends! She gets me, and you obviously do not! [imitating ""Jasmine Leaf""] ""Are you sure you're friends with Fluttershy?"" [scoffs] The very nerve!",I'm sorry. Do you validate?,Discord,Hello!
117,Discordant Harmony,Discord,Discord,I'm sorry. Do you validate?,Hello!,Discord,"Yes, you can. Your finest tea set, please. I want only the best for my friend Fluttershy."
118,Discordant Harmony,Discord,Discord,Hello!,"Yes, you can. Your finest tea set, please. I want only the best for my friend Fluttershy.",Discord,"No, no, no, no, no! I've been taking advantage of your hospitality for far too long. It's high time I do something about it. What to do, what to do..."
119,Discordant Harmony,Discord,Discord,"Yes, you can. Your finest tea set, please. I want only the best for my friend Fluttershy.","No, no, no, no, no! I've been taking advantage of your hospitality for far too long. It's high time I do something about it. What to do, what to do...",Discord,Oh. I never realized how much work you put into hosting these tea parties.
120,Discordant Harmony,Discord,Discord,"No, no, no, no, no! I've been taking advantage of your hospitality for far too long. It's high time I do something about it. What to do, what to do...",Oh. I never realized how much work you put into hosting these tea parties.,Discord,Oh! You remembered to cut off the crusts for me.
121,Discordant Harmony,Discord,Discord,Oh. I never realized how much work you put into hosting these tea parties.,Oh! You remembered to cut off the crusts for me.,Discord,What do you say?
122,Discordant Harmony,Discord,Discord,Oh! You remembered to cut off the crusts for me.,What do you say?,Discord,"Yes... judgy... clerk... pony! Why is it such a surprise? Sure, she's on the quieter side, and I'm a bit, well, more showy. But I'll have you know we're besties. And that's why I need the [echoing] best tea set!"
123,Discordant Harmony,Discord,Discord,What do you say?,"Yes... judgy... clerk... pony! Why is it such a surprise? Sure, she's on the quieter side, and I'm a bit, well, more showy. But I'll have you know we're besties. And that's why I need the [echoing] best tea set!",Discord,"Well, I can just pop us in some more."
124,Discordant Harmony,Discord,Discord,"Yes... judgy... clerk... pony! Why is it such a surprise? Sure, she's on the quieter side, and I'm a bit, well, more showy. But I'll have you know we're besties. And that's why I need the [echoing] best tea set!","Well, I can just pop us in some more.",Discord,You really do make the best finger foods.
125,Discordant Harmony,Discord,Discord,"Well, I can just pop us in some more.",You really do make the best finger foods.,Discord,"Oh, dear Fluttershy, worry not. I can assure you that for the first time, I'm feeling perfectly normal. Now, let me top you off."
126,Discordant Harmony,Discord,Discord,You really do make the best finger foods.,"Oh, dear Fluttershy, worry not. I can assure you that for the first time, I'm feeling perfectly normal. Now, let me top you off.",Discord,[scoffs] I really can't take them anywhere.
127,Discordant Harmony,Discord,Discord,"Oh, dear Fluttershy, worry not. I can assure you that for the first time, I'm feeling perfectly normal. Now, let me top you off.",[scoffs] I really can't take them anywhere.,Discord,Can I trouble you for another sugarcube?
128,Discordant Harmony,Discord,Discord,[scoffs] I really can't take them anywhere.,Can I trouble you for another sugarcube?,,
129,Dungeons & Discords,Discord,,,You aren't kidding.,Discord,"[normal voice] Tonight will be the best night of your lives, and not just because you get to bask in my greatness."
